,P1 x1,P1 x2,P1 y,P2 x1,P2 x2,P2 y,P3 x1,P3 x2,P3 y,P4 x1,P4 x2,P4 y
76,0.6131567602846596,0.3004472460776625,0.0,0.002064391095824512,0.9456869641856757,0.0,0.8449421830000597,0.858918853901768,0.0,0.43951248237735546,0.7448993074738964,1.0
77,0.22753061119683068,0.05969608231518966,0.0,0.9908113197412897,0.10408291388277405,0.0,0.10438318098832221,0.09944971122484207,1.0,0.5293530806415709,0.7356455615779394,1.0
78,0.7324704022948995,0.19273257977348746,0.0,0.7123760916598048,0.5448653701745928,1.0,0.4145580785810861,0.40030136125724586,1.0,0.12889127467865696,0.3074706235908562,1.0
79,0.6103901252632729,0.4362835558260715,1.0,0.5510345793883393,0.6105471721003021,1.0,0.8401930652625487,0.14053695432022195,0.0,0.04025375565261252,0.18226763405173196,1.0
80,0.10453761814144472,0.8499168114506828,1.0,0.21254254801283762,0.16251733461286533,1.0,0.2989259403187121,0.4525984065310246,1.0,0.1046275836708871,0.4222930861342588,1.0
81,0.29892077968212927,0.6225774030612542,1.0,0.721572792585552,0.43247608118209296,1.0,0.31779102966792455,0.9996137971313587,0.0,0.6763838158743077,0.28211328735431745,1.0
82,0.02054343477330751,0.8162713197925862,0.0,0.49474233416627833,0.7149714695655797,1.0,0.01724715587473016,0.22141367435242915,1.0,0.832902063450541,0.12023228164813314,1.0
83,0.3814273469421212,0.29990886589993465,1.0,0.30356170701830976,0.5397942531552731,0.0,0.8788830407067316,0.23760565791182306,0.0,0.44125289340370216,0.07263819782683724,1.0
84,0.42994759522385084,0.9827159013262264,0.0,0.1677596918424576,0.7267859708806331,0.0,0.28061762204022656,0.03517951644958963,1.0,0.5400054564639869,0.33357908478496134,1.0
85,0.9871222191414067,0.660836602915517,0.0,0.3828029915945453,0.8115308684698194,0.0,0.8646357338654664,0.804747129477535,0.0,0.0038785465026421368,0.34799174165114155,1.0
86,0.4793294149423765,0.46042931579383645,1.0,0.6313901146389896,0.3046382463050562,1.0,0.7143196799006435,0.9406056121793672,0.0,0.26589080151249894,0.48254383367900683,1.0
87,0.3885189817671568,0.2384076979056185,1.0,0.5656556115285731,0.3826061607793297,1.0,0.9953121516715987,0.8649437123585884,0.0,0.11775020402941107,0.016548675706720178,1.0
88,0.4417409150072398,0.7465725765620221,1.0,0.23163476413697578,0.9537569543188399,0.0,0.6230880089808915,0.11441634524126314,0.0,0.6850135466057982,0.13577482007547292,1.0
89,0.9847754131460226,0.9445698578975055,0.0,0.5108206114644424,0.4921009681686545,1.0,0.07373159152615386,0.28487117760046543,1.0,0.5548117128791886,0.8246362199081427,0.0
90,0.32867727329241175,0.48716208667272165,1.0,0.20667783246326893,0.2827188700267005,1.0,0.33933703654939235,0.2112190202490784,1.0,0.9577516966503006,0.8244007755616077,0.0
91,0.9563055309987718,0.9998888526326802,0.0,0.7172887856070168,0.4635864443537624,1.0,0.5356718669107194,0.3134299899184667,1.0,0.8426142676613274,0.30665174714828863,1.0
92,0.7204335203149148,0.5948762890463607,1.0,0.4220211361079826,0.40713918788477355,1.0,0.0550637394094788,0.45450607494859896,1.0,0.16690705860041063,0.6579604346650935,1.0
93,0.2796903947421504,0.4531553017073705,1.0,0.8516424806767314,0.5103809371501278,0.0,0.3001988610344282,0.05634839158002324,1.0,0.0005963997379556716,0.26470213526558195,1.0
94,0.1396089357790485,0.17804270912665618,0.0,0.35524640856281847,0.4570849320729298,1.0,0.8867737325838064,0.35486818061932557,0.0,0.27737981945314877,0.20956344798029974,1.0
95,0.32907023491778337,0.5177635857694579,1.0,0.6642580016121745,0.5658460658053893,1.0,0.7451970678987578,0.8801845247090689,0.0,0.17607254579379772,0.03668219417183602,1.0
96,0.9958239721366834,0.1148393338051065,0.0,0.5880806207733275,0.4070646989985983,1.0,0.3786546885079257,0.02404305329551967,1.0,0.18332317982762808,0.12744688376101018,1.0
97,0.5101522612804541,0.6215372841383298,1.0,0.3201895296923417,0.39742602062884547,1.0,0.892010919619798,0.2086419684491066,1.0,0.02187919170625671,0.2743433473892591,1.0
98,0.9132635348228717,0.4193058335726301,0.0,0.5849224901831563,0.4777649890039869,1.0,0.310273532756645,0.13691828794611582,1.0,0.11048461765718678,0.002867105716777882,1.0
99,0.636703079514969,0.18024974238170102,0.0,0.5722756630512243,0.3627771087098621,1.0,0.9563780757344813,0.9284504918829735,0.0,0.1342596832530872,0.43090505479732805,1.0
100,0.0005232577669808904,0.8259654930912631,0.0,0.3407642185523907,0.25476375248418476,1.0,0.48368828065619723,0.7572910615529319,1.0,0.3549151463042241,0.10885374925528449,1.0
101,0.9924244651692532,0.5646545100528536,0.0,0.006791568180154745,0.2382187044659955,0.0,0.6730188301460617,0.5450154273450926,1.0,0.5498713266730828,0.032263153620653115,1.0
102,0.24294997179987068,0.6944395582315699,1.0,0.27682639973996687,0.08886034988294567,1.0,0.03288016116577797,0.25437515292222557,1.0,0.21882094236934432,0.2589831346796057,1.0
103,0.6927104798605851,0.5679219892048302,1.0,0.10801229304300691,0.0962820802996416,1.0,0.2661073594459222,0.06488705164845622,1.0,0.9755903747666929,0.23485655036246383,0.0
104,0.42486010374481015,0.09992418133212302,1.0,0.40087135425236825,0.45858084215134864,1.0,0.19374849770882996,0.42546741418663125,1.0,0.2735696836737207,0.6576070675728791,1.0
105,0.9795799442100552,0.9774862906522959,0.0,0.30889600347748253,0.5269743938934249,1.0,0.7127766481397355,0.24184873010253627,1.0,0.6947709207521431,0.38108724018479884,1.0
106,0.948299606394377,0.9051430612117839,0.0,0.4911965434697024,0.4238086093168836,1.0,0.5780410396874454,0.38541108851754335,0.0,0.39619484922358666,0.6784374108181566,0.0
107,0.2571693824903708,0.4240854584700204,1.0,0.1537182110349813,0.6651705038255231,0.0,0.7316401840582114,0.736949026811864,0.0,0.372721636414504,0.5310499843343814,1.0
108,0.7942464143166376,0.2878209381021297,0.0,0.1948508050895637,0.335027190222393,1.0,0.28411375815784456,0.765716804092896,0.0,0.07242926618918669,0.046420898624543766,1.0
109,0.4090000732809255,0.3586981712786889,1.0,0.6156511484315587,0.37997146620983596,1.0,0.9047019297274108,0.3138092340988675,0.0,0.4786049429362804,0.539102697317971,1.0
110,0.331824192749369,0.178540572820348,1.0,0.6024357206808808,0.6765527636867347,1.0,0.06969572228196075,0.510282033438077,1.0,0.1862409813083156,0.04876373796704853,1.0
111,0.5485520506842404,0.444308676054353,1.0,0.3826510461244217,0.718972118398429,1.0,0.7691958315931733,0.8851722448278567,0.0,0.8149906244666161,0.13123555778052148,1.0
112,0.14566888368536968,0.32649106874630646,1.0,0.34546026990447737,0.3302262040272444,1.0,0.8998138260314708,0.1778339204337036,1.0,0.4301163019718348,0.231514698216277,1.0
113,0.3838749850432895,0.2893154366939246,1.0,0.2554642083538883,0.32964760874263277,1.0,0.27141075543868104,0.7539198078719196,1.0,0.09037289986956931,0.18314164545313677,1.0
114,0.22578316104627233,0.32138355989238615,1.0,0.23247991270387486,0.6449670229061195,0.0,0.06380688007678338,0.34838433254196133,1.0,0.4764769596891099,0.2216354842428883,0.0
115,0.7326166211288826,0.8533546300551603,0.0,0.8440612462024922,0.5284735067962301,0.0,0.7823185202670613,0.557807469221533,0.0,0.8570080375212838,0.7672103068162632,0.0
116,0.5351277345980159,0.17502062545855035,1.0,0.5966429149869487,0.2540209711129623,1.0,0.21753247949050136,0.5950341548101561,0.0,0.49988617287472764,0.08149351265913943,1.0
117,6.041828192686589e-06,0.7709852187570889,0.0,0.83242721066452,0.2608854187039869,0.0,0.7124969981937986,0.023997917565643363,1.0,0.06025009876506719,0.6405361419233145,1.0
118,0.23831196891605405,0.21061244550009633,1.0,0.15732483302814432,0.9964387443469358,0.0,0.22397894070899135,0.5238097207842042,1.0,0.08852556521561185,0.10361510543474231,1.0
119,0.9945965318746185,0.002391804268968855,0.0,0.053526674390374805,0.9121380304822604,0.0,0.2707071601375688,0.0546257999714443,1.0,0.5643052414207838,0.4537907906841829,1.0
120,0.19972074720258864,0.5641253193128986,1.0,0.8251599996138743,0.12402891208849431,1.0,0.351580111515855,0.5946931884396572,1.0,0.10685267899691162,0.27084966337436683,1.0
121,0.406584439387775,0.39927947257202295,1.0,0.5654452713910847,0.3574512123250874,1.0,0.27943828036752544,0.6671262425592349,1.0,0.19912161486036092,0.4435187803078172,1.0
122,0.3080264469259495,0.23010510729420286,1.0,0.5617469968698675,0.29222535925511867,1.0,0.6969623150602471,0.7647176047007965,0.0,0.7030837482368195,0.26948800013721735,1.0
123,0.5282903006087794,0.39136402770849427,1.0,0.03452056201356831,0.7608882085566238,0.0,0.8071410290140862,0.7131801479823016,0.0,0.35605238702122705,0.0863902752091054,1.0
124,0.5399730168227835,0.9090727524799238,0.0,0.42723695943797,0.552751655454296,1.0,0.5465120139033993,0.9879303977227823,0.0,0.169250985129123,0.13585522957301885,1.0
125,0.2618580771183159,0.39037815302471657,1.0,0.0068859284934677575,0.30272799442098763,0.0,0.8185145543120254,0.3477284907626094,1.0,0.6705694906785687,0.17287486404274655,1.0
126,0.33942091951046066,0.7410326907616261,1.0,0.8698898732069836,0.8989045224905982,0.0,0.14299490211088473,0.2509342812244737,1.0,0.17865733088584027,0.41768100061608504,1.0
127,0.031399536181785676,0.45066583554082285,0.0,0.3198277471033213,0.5672012834975975,1.0,0.5250016570475593,0.4036366269585387,0.0,0.7982648461236805,0.6446720554331336,0.0
128,0.3036656423499367,0.08275042298501631,0.0,0.244190765180789,0.28152840304541377,1.0,0.16644468284428862,0.5024049632843113,0.0,0.32555531366164175,0.15354914985164148,1.0
129,0.8610321875313225,0.7380344842865612,0.0,0.7036873275141546,0.6713289353574734,0.0,0.8288131649830189,0.9843484386494556,0.0,0.22746513767701576,0.03697598679496445,1.0
130,0.6336824311854827,0.6382571651912223,1.0,0.24487226758544955,0.26033985492197476,1.0,0.15633011536811442,0.34056905499828416,1.0,0.6240197995695966,0.07717002773928701,1.0
131,0.32682669713702855,0.3588619918902434,1.0,0.7186106972901987,0.443752123878241,0.0,0.45659681815328057,0.5462162282926452,0.0,0.9773089051089238,0.9807807393939225,0.0
132,0.46189443553949944,0.4488555385189422,1.0,0.2902784783547905,0.2051709941352303,1.0,0.3846527121201161,0.15841029158785558,1.0,0.8745034756813728,0.2032294258242895,0.0
133,0.311933858788326,0.5421976475812373,1.0,0.7855984712831298,0.20804095244836426,1.0,0.36821685584248504,0.7536294989963269,0.0,0.28700769332982595,0.0035721494058863225,1.0
134,0.8411531801673789,0.0004065338541256127,0.0,0.8207376136926137,0.9033764501675259,0.0,0.12636764541922377,0.0292754636619634,1.0,0.2673398887216811,0.2721526858943936,1.0
135,0.9128029471811386,0.12082477165678282,0.0,0.483183057186594,0.5742583130698077,1.0,0.31108217686080253,0.2706502062651168,1.0,0.01984207403466598,0.26679122539087635,1.0
136,0.18011277654601582,0.7560718540192017,1.0,0.4954679548853123,0.6034630976340494,1.0,0.6377811483890115,0.8126721360851373,1.0,0.37229189152419434,0.5796387938194869,1.0
137,0.4111367296374397,0.134706182542055,1.0,0.4240050419545485,0.2902444708023404,1.0,0.5602605828321955,0.8626063020041371,0.0,0.5245109564958489,0.08650381303532184,1.0
138,0.3528273416816907,0.9997623193900997,0.0,0.5899983264455466,0.0872263950075717,0.0,0.23524925019718929,0.31222463887291346,1.0,0.13257358900764182,0.8718897459747417,0.0
139,0.19045949772518914,0.536446795662996,0.0,0.32049705771784215,0.9877937277029283,0.0,0.8029836574257534,0.5218718948516587,0.0,0.9327066856789665,0.5483250205625161,0.0
140,0.6612595106027855,0.7776013520188713,1.0,0.5683609050959839,0.5117573439824876,1.0,0.058353967929973924,0.1429118419672433,1.0,0.5830651906271446,0.008798350416615816,1.0
141,0.16255576483963408,0.19360117395443058,1.0,0.7875541229001748,0.3625575423139228,0.0,0.5048655082428591,0.747466360907659,0.0,0.19114790692619318,0.08261428601397523,1.0
142,0.34914554360651573,0.43062063954136826,1.0,0.5143233105069281,0.2750462065858503,1.0,0.8338245686179127,0.8262695071927828,0.0,0.030946370899267217,0.09564211706491546,1.0
143,0.43635042156390436,0.5364274059464361,1.0,0.8518532925382317,0.49788752573433065,1.0,0.36437218741376975,0.6219147106923407,1.0,0.19356306450939864,0.8040207727282888,1.0
144,0.23700234809680454,0.1278331287436076,1.0,0.35832214232218196,0.3684986417218195,1.0,0.7818019175721975,0.8693241393989144,0.0,0.8634955461711954,0.0034877672992201882,1.0
145,0.4880977701929682,0.4535493042151645,1.0,0.16831286692663536,0.5246754676620017,1.0,0.05630797412103413,0.7542756792743917,1.0,0.020467017895799872,0.14025685445478162,1.0
146,0.5722070817206834,0.644207566075056,0.0,0.9939041648928678,0.9816475104483708,0.0,0.4564606448338158,0.5714159805565432,1.0,0.016883454996284755,0.20080478837990134,1.0
147,0.06570819110291459,0.4388538473545067,1.0,0.6726692522567542,0.14017628409169108,1.0,0.6501864208773251,0.9964732130882156,0.0,0.3607262639319608,0.40841346882539004,1.0
148,0.018648376665788606,0.42612200183995996,0.0,0.9705750951295296,0.9860639276680838,0.0,0.9140594979208153,0.8505472716920169,0.0,0.5306363707336009,0.016405131395572658,1.0
149,0.4920912507576833,0.7869958583943423,1.0,0.6215136723556796,0.36151286257974036,0.0,0.9241974583478283,0.8373848323462657,0.0,0.09688256967590105,0.9598412634560604,1.0
150,0.0415493233825997,0.928682849687787,0.0,0.8488510896603257,0.8185630696702032,0.0,0.24326121772571788,0.3874052210459116,1.0,0.02200669656628076,0.3407447436614629,1.0
151,0.5394661844818082,0.09345225057598783,1.0,0.5960965163353981,0.9040037855982886,0.0,0.04328238324129589,0.1690566243249706,1.0,0.13025473768206838,0.06222986560059095,1.0
152,0.4606717425825292,0.5242147483771733,1.0,0.503068343760877,0.7461133783943935,1.0,0.35025678381568776,0.10755282999143666,1.0,0.08376214771753539,0.19548332784716232,1.0
153,0.4591314860477612,0.39681350876513444,1.0,0.1694477626701399,0.5031605984520053,1.0,0.9848296565977044,0.4820398518957623,0.0,0.3567931713155616,0.7625963446688311,1.0
154,0.055889990229201325,0.040622493497456155,0.0,0.19277429659727816,0.24394089239284827,1.0,0.43424217885357635,0.6270180050337549,1.0,0.2731515945424425,0.45888494065625896,1.0
